1	0.9443417182765963
2	0.8180544849084032
3	0.7517886694608322
4	0.7001020189191836
5	0.6604105788756353
6	0.6315434126965069
7	0.6071619140240201
8	0.5875727214469167
9	0.5683369170903022
10	0.5508205299176289
11	0.5365073228973162
12	0.5237321821631153
13	0.5124030991879387
14	0.5008022958141661
15	0.49065699738365653
16	0.48139775861249023
17	0.47150237805767786
18	0.4631163341745649
19	0.4553185414054453
20	0.4483588846245354
21	0.44158421236827855
22	0.4346255159847294
23	0.4279338567717155
24	0.4222726963814006
25	0.41606535597909333
26	0.41063273223691993
27	0.40516928259157303
28	0.4003252597656706
29	0.39498453926554977
30	0.390526254784541
31	0.38561454269318024
32	0.3813289640531853
33	0.3771584806894363
34	0.37308480847694475
35	0.3687318722960123
36	0.3650759546983029
37	0.36099127722050817
38	0.35722978929332
39	0.3535797384306873
40	0.3502947921924914
41	0.3466505166933677
42	0.3433175941240208
43	0.3407275701998237
44	0.3370945854416532
45	0.33416344439724543
46	0.3309653233658593
47	0.3281970092350913
48	0.32516552451498304
49	0.32202316810313186
50	0.31932029641035276
51	0.3167639600090678
52	0.31395952209449957
53	0.31098039046206166
54	0.30891939918862843
55	0.3062093285240256
56	0.3038906297766612
57	0.30122489862013574
58	0.2993026817541696
59	0.29659698601392015
60	0.2943797413495626
61	0.2918226654925196
62	0.28993882995559656
63	0.2877128829168075
64	0.28553629356225557
65	0.28337712317794755
66	0.28126322445604174
67	0.2791810548440766
68	0.277274010193538
69	0.2751135233453028
70	0.27315813602865563
71	0.2713891182264545
72	0.2694614825649268
73	0.2675089265563426
74	0.26586155016750995
75	0.26387666230395884
76	0.2621302497982923
77	0.26037200788922754
78	0.25861707584278026
79	0.256793633060314
80	0.2551884584339644
81	0.2535824140106714
82	0.2516702751765174
83	0.25010286150528926
84	0.24860893753493757
85	0.24685454832583711
86	0.2454392306340967
87	0.24366750580170046
88	0.24222642515549547
89	0.240669871419339
90	0.23906378896496822
91	0.23764308607146054
92	0.23627979561437332
93	0.23482105308240925
94	0.23330516581052932
95	0.23200074297089965
96	0.23044132759703959
97	0.22917013512660292
98	0.22771227482309808
99	0.2260906359102873
100	0.22482197452584832
101	0.22341430061589349
102	0.2221571119616954
103	0.22065777245284232
104	0.21950562420569195
105	0.21830076691368033
106	0.21701407325332064
107	0.2157383208520378
108	0.2144205235466393
109	0.21304729940397782
110	0.21197530984064322
111	0.21065628149804452
112	0.20951888952628414
113	0.2082325282876754
114	0.2071466167919478
115	0.20596818647299914
116	0.20480718533790596
117	0.20365286807664973
118	0.2024599882537215
119	0.20134510482618512
120	0.20017772258660127
121	0.1989936453057824
122	0.19791614697753218
123	0.19693697145371533
124	0.1957598265784063
125	0.19458549915791434
126	0.1936058077960497
127	0.19263369047079906
128	0.19152728061212243
129	0.1904696079763921
