1.175491934933565	1.6727356648729448	0.35098386986713015
2.1454578232458723	0.1812709612037507	0.6406008132094108
2.8984789126854182	0.07809782865136808	0.8654413656696809
3.915798258188018	0.036556176536130795	1.169197325335519
5.290180284465817	0.03218976508179579	1.5795667272200777
7.1469482330024245	0.013563529059265392	2.1339691698531382
9.655411781561664	0.008941006110618014	2.882957927265341
13.04430557381486	0.00404214537270167	3.894829657241049
17.622646423841772	0.003462358656275697	5.26185204281278
23.8079110629819	0.0016215878239797905	7.1086772354674785
32.164103821319756	0.0008840870740747343	9.60370828120822
43.45318545133471	0.0005296397416425948	12.974454978821697
58.70455263909825	0.0002975257087588618	17.528279396705386
79.30890370318761	0.00016077658230976457	23.680422731473328
107.14504963985198	8.665645666734422e-05	31.99186914185539
144.75123379955298	4.7391653153643015e-05	43.22049917754663
195.55658200656183	2.6493046551869373e-05	58.39019723647104
264.1937879372137	1.4559996779916196e-05	78.88421462483271
356.9215460222729	8.064728528302326e-06	106.57130154528573
482.19525148412924	4.375135208041948e-06	143.976109378427
651.4380068815831	2.4523462374599276e-06	194.5094014164805
880.0822395154112	1.3616173443407313e-06	262.7790638511758
1188.9769097418607	7.558069760138556e-07	355.0102766017234
1606.2886267057206	4.315507559332963e-07	479.61315732599655
2170.0700250304526	2.357278464802046e-07	647.9496393234674
2931.729600298301	1.3086454163122722e-07	875.3695112122291
3960.7194008150136	7.142214394310294e-08	1182.6100898211957
5350.868023570888	4.30330747017368e-08	1597.6871556905535
7228.936389632081	2.432104919797868e-08	2158.4495764318317
9766.17645868847	1.4453513574618941e-08	2916.0305616809455
13193.946865964215	8.496385065709458e-09	3939.5102528705447
17824.80939580163	4.934967390124241e-09	5322.2148068042825
24081.029977184066	3.0923509231373442e-09	7190.226355960593
32533.0830689625	1.782647930032101e-09	9713.879827596276
43951.67046321577	1.0332322729352135e-09	13123.294960910265
59377.997849520085	6.222427062759658e-10	17729.359811698363
80218.71731970678	3.835830503683053e-10	23952.079128675032
108374.19316035486	2.723182018122557e-10	32358.872552621106
146411.78686950408	1.6875651651885465e-10	43716.31486567734
197799.9624191241	1.3127514127743851e-10	59060.036233562714
267224.5586885612	1.2456598380157276e-10	79789.15630531148
361016.06842060847	5.386482224212347e-11	107793.86315878306
