1.1682228883465182	1.7422271686612496	0.33644577669303644
2.0865480808476464	0.1931483735744653	0.6009215336139868
2.7885583705157977	0.08402522412306837	0.8030990457223153
3.726757057337853	0.039852132968303575	1.0732983279217954
4.980608730040142	0.020580164694444365	1.4344050174827832
6.656313502622616	0.01963862441681806	1.9170045276821641
8.895802068924827	0.012323046657579509	2.561972604922257
11.88875710531176	0.0053610524596327674	3.4239374678516086
15.888679223523226	0.0039428752230526035	4.575906768571327
21.23435824550801	0.0020040239305266104	6.115451275398236
28.37856839799614	0.0011623136193794556	8.172969029578027
37.92641788409641	0.0006834873882422927	10.922729942622517
50.68660100629589	0.0003734324922990954	14.59763630177644
67.73989384978915	0.00022585686240781335	19.508949385210073
90.53069504918528	0.00012280175619475692	26.07265301358221
120.98936505956885	6.963582156277395e-05	34.844687007184916
161.6957259586328	3.903221567703219e-05	46.56803479094299
216.09757006672936	2.253115087417561e-05	62.23565342525015
288.802684869308	1.2550543152558581e-05	83.17457617990706
385.9691284911965	7.067323857612313e-06	111.15831106386997
515.8268117059515	4.013135984541681e-06	148.55705536563994
689.3745640094529	2.2892845315586468e-06	198.53844924136297
921.311724630037	1.2912924994211425e-06	265.33587199980525
1231.283163399591	7.516744711026809e-07	354.6070055393029
1645.5431836386254	4.332187497645461e-07	473.9130349387656
2199.1792381398545	2.4560578873521e-07	633.3590740636923
2939.0838050030175	1.445690624631489e-07	846.450059662634
3927.9261385431823	8.150049604140732e-08	1131.2346074176958
5249.460299018222	5.135411991189753e-08	1511.8337135323836
7015.619046540666	2.887462796333035e-08	2020.4837815125047
9375.9944456365	1.7267904864133515e-08	2700.2670166791613
12530.508179168266	1.016969482252303e-08	3608.7604503843722
16746.34473586698	6.3489663974026946e-09	4822.912663013052
22380.581697295085	3.75551127929686e-09	6445.561259843158
29910.43388928348	2.298562681139992e-09	8614.143124133636
39973.673050389174	1.2935639884175255e-09	11512.335198077752
53422.64652710085	9.751638480649488e-10	15385.611755345606
71396.47033090884	5.831931701441561e-10	20562.03585227037
95417.51124453278	4.729100542567949e-10	27480.04597497752
127520.32992531614	3.3715084919519135e-10	36725.59138658919
170424.00637119135	3.1477462091845575e-10	49081.76150516127
227762.4435618861	1.454001009309122e-10	65595.11287622817
